duration,mmr,result,server,timestamp,top1type,jg1type,mid1type,ad1type,sup1type,top2type,jg2type,mid2type,ad2type,sup2type
1541,Challenger,0,www,2020/12/6 01:54,鬥士全能型,法師爆發型,射手技能型,射手技能型,輔助開戰型,鬥士全能型,鬥士續戰型,法師爆發型,射手技能型,法師坦克型
1541,Challenger,1,www,2020/12/6 01:15,坦克開戰型,法師控制型,射手技能型,射手技能型,法師坦克型,鬥士全能型,鬥士續戰型,刺客,射手技能型,輔助開戰型
1541,Challenger,0,www,2020/12/4 22:47,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
1541,Challenger,1,www,2020/12/4 18:40,法師拉打型,射手增益型,法師站樁型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師控制型,射手技能型,法師坦克型
1541,Challenger,0,www,2020/12/4 17:55,射手技能型,坦克開戰型,刺客,射手技能型,輔助開戰型,鬥士續戰型,射手技能型,法師站樁型,射手技能型,輔助開戰型
1541,Challenger,1,www,2020/12/4 17:23,鬥士爆發型,射手技能型,法師拉打型,射手技能型,坦克開戰型,鬥士全能型,射手增益型,法師站樁型,射手技能型,坦克阻擋型
1541,Challenger,0,www,2020/12/4 04:02,坦克開戰型,鬥士爆發型,法師站樁型,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,刺客,射手強化型,輔助保牌型
1541,Challenger,0,www,2020/12/4 03:27,刺客,刺客,鬥士爆發型,射手技能型,法師爆發型,鬥士爆發型,刺客,法師站樁型,射手技能型,坦克開戰型
1541,Challenger,1,www,2020/12/4 02:54,鬥士續戰型,刺客,法師站樁型,射手技能型,輔助開戰型,刺客,坦克阻擋型,刺客,射手技能型,坦克開戰型
1541,Challenger,1,www,2020/12/4 02:10,法師坦克型,射手技能型,鬥士全能型,射手技能型,輔助開戰型,坦克開戰型,刺客,法師站樁型,射手技能型,坦克開戰型
1541,Challenger,1,www,2020/12/4 01:41,法師坦克型,法師控制型,鬥士全能型,射手技能型,法師坦克型,坦克開戰型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/6 23:32,法師坦克型,鬥士續戰型,法師控制型,射手技能型,輔助保牌型,鬥士爆發型,鬥士續戰型,刺客,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/6 23:32,法師坦克型,鬥士續戰型,法師控制型,射手技能型,輔助保牌型,鬥士爆發型,鬥士續戰型,刺客,射手技能型,坦克開戰型
1542,Challenger,1,www,2020/12/6 22:56,法師坦克型,刺客,法師爆發型,射手技能型,坦克開戰型,射手技能型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/6 22:56,法師坦克型,刺客,法師爆發型,射手技能型,坦克開戰型,射手技能型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/6 22:16,法師坦克型,刺客,刺客,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師坦克型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/6 22:10,鬥士全能型,法師控制型,鬥士全能型,射手技能型,輔助開戰型,鬥士全能型,射手技能型,法師爆發型,射手技能型,輔助開戰型
1542,Challenger,1,www,2020/12/6 21:34,鬥士全能型,鬥士續戰型,法師坦克型,射手技能型,輔助保牌型,鬥士爆發型,鬥士續戰型,法師爆發型,射手技能型,法師坦克型
1542,Challenger,0,www,2020/12/6 21:00,鬥士爆發型,射手技能型,法師爆發型,射手強化型,坦克開戰型,鬥士全能型,刺客,法師坦克型,射手技能型,輔助開戰型
1542,Challenger,1,www,2020/12/6 20:16,坦克阻擋型,射手技能型,法師爆發型,射手技能型,輔助開戰型,刺客,射手增益型,法師坦克型,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/6 19:40,法師坦克型,鬥士續戰型,法師控制型,射手技能型,射手技能型,刺客,鬥士續戰型,法師站樁型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/5 00:34,法師坦克型,射手增益型,刺客,射手技能型,輔助開戰型,坦克開戰型,射手技能型,法師站樁型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/4 23:55,坦克開戰型,射手技能型,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師站樁型,射手技能型,法師爆發型
1542,Challenger,1,www,2020/12/4 23:07,刺客,刺客,射手技能型,射手技能型,坦克開戰型,鬥士爆發型,法師控制型,刺客,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/4 16:06,鬥士全能型,刺客,法師站樁型,射手技能型,輔助開戰型,鬥士續戰型,法師爆發型,射手技能型,射手技能型,鬥士爆發型
1542,Challenger,1,www,2020/12/4 15:37,鬥士全能型,法師控制型,法師站樁型,射手增益型,坦克阻擋型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/4 14:47,刺客,射手技能型,法師爆發型,射手增益型,鬥士爆發型,坦克開戰型,刺客,法師站樁型,射手技能型,坦克阻擋型
1542,Challenger,0,www,2020/12/4 02:54,鬥士續戰型,刺客,法師站樁型,射手技能型,輔助開戰型,刺客,坦克阻擋型,刺客,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/4 02:22,射手技能型,法師控制型,鬥士全能型,射手技能型,坦克阻擋型,刺客,刺客,鬥士爆發型,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/4 02:07,刺客,刺客,射手技能型,射手技能型,輔助保牌型,鬥士全能型,鬥士爆發型,法師爆發型,射手強化型,輔助開戰型
1542,Challenger,0,www,2020/12/4 01:41,法師坦克型,法師控制型,鬥士全能型,射手技能型,法師坦克型,坦克開戰型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/4 01:28,坦克開戰型,法師控制型,射手技能型,射手技能型,坦克開戰型,刺客,射手技能型,法師爆發型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/4 01:04,鬥士爆發型,法師控制型,鬥士全能型,射手技能型,輔助開戰型,射手技能型,射手技能型,刺客,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/3 19:13,法師站樁型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士續戰型,刺客,法師控制型,法師坦克型,坦克開戰型
1542,Challenger,0,www,2020/12/3 15:55,鬥士全能型,射手技能型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,鬥士續戰型,刺客,射手技能型,坦克開戰型
1542,Challenger,1,www,2020/12/3 14:59,坦克開戰型,鬥士續戰型,法師坦克型,射手技能型,坦克開戰型,鬥士全能型,鬥士續戰型,法師站樁型,射手技能型,輔助保牌型
1542,Challenger,0,www,2020/12/3 13:06,刺客,法師爆發型,鬥士爆發型,射手技能型,法師坦克型,法師坦克型,刺客,坦克開戰型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/3 12:33,鬥士續戰型,法師爆發型,鬥士爆發型,射手技能型,輔助開戰型,鬥士全能型,射手技能型,法師爆發型,射手增益型,法師坦克型
1542,Challenger,1,www,2020/12/3 02:33,坦克開戰型,刺客,刺客,射手技能型,鬥士續戰型,坦克阻擋型,刺客,法師坦克型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/12/3 01:57,法師坦克型,鬥士續戰型,法師坦克型,射手技能型,輔助保牌型,刺客,法師控制型,鬥士爆發型,射手技能型,坦克開戰型
1542,Challenger,0,www,2020/12/2 01:25,鬥士爆發型,刺客,法師爆發型,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,法師爆發型,射手技能型,輔助保牌型
1542,Challenger,1,www,2020/12/2 01:01,坦克阻擋型,射手增益型,法師爆發型,射手技能型,坦克開戰型,刺客,刺客,坦克開戰型,射手技能型,刺客
1542,Challenger,0,www,2020/12/2 00:26,坦克阻擋型,法師爆發型,刺客,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師坦克型,射手強化型,坦克開戰型
1542,Challenger,1,www,2020/12/1 01:38,刺客,射手增益型,法師拉打型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,射手技能型,射手技能型,輔助開戰型
1542,Challenger,1,www,2020/11/30 18:33,鬥士全能型,射手增益型,法師站樁型,射手技能型,輔助開戰型,法師坦克型,刺客,鬥士爆發型,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/11/30 02:16,鬥士全能型,法師控制型,法師拉打型,射手技能型,輔助保牌型,坦克開戰型,刺客,刺客,射手技能型,輔助開戰型
1542,Challenger,1,www,2020/11/30 01:22,鬥士全能型,法師控制型,法師拉打型,射手技能型,鬥士爆發型,坦克開戰型,坦克開戰型,法師控制型,射手技能型,坦克開戰型
1542,Challenger,1,www,2020/11/30 00:29,坦克開戰型,刺客,射手技能型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師爆發型,鬥士全能型,坦克開戰型
1542,Challenger,0,www,2020/11/29 23:32,刺客,刺客,射手技能型,射手強化型,鬥士爆發型,鬥士全能型,坦克開戰型,法師控制型,法師站樁型,輔助開戰型
1542,Challenger,0,www,2020/11/29 20:20,射手技能型,坦克開戰型,法師控制型,射手技能型,輔助開戰型,坦克阻擋型,刺客,刺客,射手技能型,輔助開戰型
1542,Challenger,0,www,2020/11/29 19:47,鬥士全能型,鬥士續戰型,法師控制型,射手技能型,輔助保牌型,鬥士全能型,刺客,法師爆發型,射手技能型,輔助保牌型
1544,Challenger,0,www,2020/12/2 23:42,法師坦克型,法師控制型,刺客,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,法師站樁型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/12/2 22:51,鬥士爆發型,刺客,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師坦克型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/12/2 19:12,坦克阻擋型,刺客,法師站樁型,射手技能型,輔助開戰型,鬥士爆發型,法師爆發型,法師坦克型,射手技能型,坦克開戰型
1544,Challenger,0,www,2020/12/2 18:43,刺客,刺客,法師控制型,射手技能型,坦克開戰型,鬥士爆發型,射手增益型,法師控制型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/12/2 18:01,鬥士爆發型,射手增益型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,法師爆發型,射手技能型,射手技能型,坦克開戰型
1544,Challenger,0,www,2020/11/28 02:39,法師坦克型,刺客,刺客,射手強化型,輔助開戰型,法師坦克型,鬥士續戰型,坦克開戰型,射手技能型,輔助保牌型
1544,Challenger,0,www,2020/11/28 02:05,刺客,法師控制型,射手技能型,射手強化型,輔助開戰型,鬥士全能型,射手技能型,刺客,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/28 01:28,鬥士爆發型,射手增益型,刺客,射手技能型,法師爆發型,射手強化型,射手技能型,法師坦克型,射手強化型,輔助開戰型
1544,Challenger,0,www,2020/11/28 01:04,坦克開戰型,射手增益型,刺客,射手強化型,輔助開戰型,坦克阻擋型,射手技能型,刺客,射手技能型,輔助保牌型
1544,Challenger,0,www,2020/11/28 00:36,鬥士全能型,坦克開戰型,刺客,射手技能型,鬥士爆發型,鬥士全能型,法師控制型,坦克開戰型,射手技能型,坦克開戰型
1544,Challenger,0,www,2020/11/27 23:47,坦克開戰型,射手增益型,法師控制型,射手技能型,輔助保牌型,鬥士全能型,射手技能型,法師爆發型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/27 22:45,坦克開戰型,法師坦克型,射手技能型,射手強化型,輔助開戰型,坦克開戰型,鬥士續戰型,法師爆發型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/27 22:01,坦克阻擋型,法師控制型,刺客,射手技能型,輔助開戰型,法師坦克型,射手技能型,法師控制型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/27 21:28,刺客,射手技能型,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,刺客,鬥士全能型,射手技能型,輔助保牌型
1544,Challenger,0,www,2020/11/27 20:55,鬥士爆發型,射手技能型,法師站樁型,法師坦克型,輔助開戰型,鬥士全能型,刺客,法師坦克型,射手技能型,法師爆發型
1544,Challenger,0,www,2020/11/27 20:14,射手技能型,法師控制型,刺客,射手強化型,坦克開戰型,法師爆發型,鬥士續戰型,法師拉打型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/27 18:47,射手強化型,射手技能型,鬥士爆發型,法師站樁型,輔助開戰型,鬥士爆發型,法師控制型,射手技能型,射手技能型,輔助保牌型
1544,Challenger,0,www,2020/11/27 06:05,法師坦克型,鬥士續戰型,法師控制型,射手技能型,輔助開戰型,坦克開戰型,射手技能型,法師站樁型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/27 04:55,鬥士全能型,鬥士爆發型,法師坦克型,射手技能型,坦克開戰型,鬥士續戰型,射手增益型,法師坦克型,射手技能型,輔助開戰型
1544,Challenger,0,www,2020/11/27 04:22,鬥士續戰型,射手增益型,坦克開戰型,射手技能型,鬥士爆發型,法師坦克型,射手技能型,刺客,射手技能型,輔助開戰型
1549,Grandmaster,0,ru,2020/11/10 04:59,鬥士全能型,刺客,法師爆發型,射手技能型,輔助保牌型,法師拉打型,鬥士續戰型,刺客,射手技能型,法師爆發型
1549,Grandmaster,0,ru,2020/11/10 04:10,坦克開戰型,鬥士續戰型,法師爆發型,射手強化型,輔助保牌型,鬥士全能型,射手技能型,法師站樁型,射手技能型,法師爆發型
1549,Grandmaster,0,ru,2020/11/10 03:16,坦克開戰型,射手技能型,刺客,射手增益型,法師拉打型,鬥士全能型,刺客,法師爆發型,射手強化型,法師爆發型
1549,Grandmaster,0,ru,2020/11/10 01:40,坦克開戰型,法師控制型,刺客,射手強化型,輔助開戰型,鬥士全能型,坦克開戰型,刺客,射手強化型,輔助保牌型
1558,Challenger,0,lan,2020/11/6 16:07,刺客,鬥士爆發型,鬥士全能型,射手技能型,鬥士爆發型,鬥士爆發型,法師控制型,法師拉打型,射手增益型,輔助保牌型
1558,Challenger,0,lan,2020/11/6 15:25,鬥士爆發型,坦克開戰型,射手技能型,射手技能型,輔助開戰型,鬥士全能型,坦克開戰型,鬥士全能型,射手技能型,輔助開戰型
1558,Challenger,0,lan,2020/11/6 14:50,坦克開戰型,刺客,鬥士爆發型,射手技能型,輔助開戰型,鬥士全能型,法師控制型,鬥士全能型,鬥士續戰型,輔助保牌型
1558,Challenger,0,lan,2020/11/6 14:01,法師坦克型,坦克開戰型,法師站樁型,射手技能型,輔助保牌型,鬥士全能型,鬥士爆發型,法師爆發型,射手技能型,坦克阻擋型
1558,Challenger,0,lan,2020/11/5 14:54,法師拉打型,坦克開戰型,鬥士續戰型,射手強化型,射手技能型,法師坦克型,鬥士爆發型,法師控制型,射手技能型,輔助開戰型
1558,Challenger,0,lan,2020/11/5 13:49,法師坦克型,坦克阻擋型,刺客,射手技能型,鬥士爆發型,坦克開戰型,鬥士續戰型,法師爆發型,射手技能型,法師爆發型
1558,Challenger,0,lan,2020/11/5 12:59,鬥士續戰型,法師爆發型,法師爆發型,射手技能型,坦克開戰型,法師拉打型,射手增益型,法師拉打型,射手強化型,坦克開戰型
1558,Challenger,0,lan,2020/11/5 12:09,鬥士續戰型,射手增益型,法師坦克型,射手技能型,輔助保牌型,坦克開戰型,法師控制型,鬥士全能型,射手技能型,輔助保牌型
1558,Challenger,0,lan,2020/11/5 10:39,法師坦克型,刺客,刺客,射手技能型,輔助保牌型,法師坦克型,法師控制型,刺客,鬥士全能型,輔助開戰型
1558,Challenger,0,lan,2020/11/3 12:23,鬥士續戰型,法師控制型,法師坦克型,射手技能型,輔助保牌型,鬥士全能型,射手技能型,法師坦克型,射手強化型,坦克開戰型
1505,Challenger,0,www,2020/12/5 23:58,鬥士全能型,刺客,刺客,射手技能型,刺客,射手技能型,法師控制型,鬥士爆發型,射手技能型,輔助開戰型
1505,Challenger,1,www,2020/12/5 23:22,鬥士全能型,坦克開戰型,法師站樁型,射手技能型,法師站樁型,坦克開戰型,射手技能型,刺客,射手技能型,輔助開戰型
1505,Challenger,1,www,2020/12/5 23:00,刺客,射手增益型,法師坦克型,射手技能型,輔助保牌型,鬥士爆發型,刺客,法師坦克型,射手技能型,刺客
1505,Challenger,1,www,2020/12/5 22:21,輔助保牌型,法師控制型,刺客,射手技能型,坦克開戰型,坦克阻擋型,法師爆發型,刺客,射手技能型,鬥士爆發型
1505,Challenger,1,www,2020/12/5 21:51,鬥士爆發型,法師爆發型,法師爆發型,射手技能型,輔助開戰型,坦克開戰型,射手技能型,法師控制型,射手技能型,坦克開戰型
1505,Challenger,0,www,2020/12/5 21:21,鬥士爆發型,坦克開戰型,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,射手技能型,射手增益型,輔助開戰型
1505,Challenger,1,www,2020/12/5 20:05,鬥士爆發型,法師爆發型,法師爆發型,射手技能型,輔助開戰型,坦克開戰型,射手技能型,刺客,射手技能型,坦克開戰型
1505,Challenger,1,www,2020/12/5 19:36,射手技能型,鬥士爆發型,刺客,法師坦克型,輔助開戰型,法師坦克型,射手技能型,法師坦克型,鬥士爆發型,鬥士爆發型
1505,Challenger,1,www,2020/12/5 03:30,法師坦克型,射手增益型,法師爆發型,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,法師爆發型,射手增益型,輔助保牌型
1505,Challenger,1,www,2020/12/5 00:34,法師坦克型,射手增益型,刺客,射手技能型,輔助開戰型,坦克開戰型,射手技能型,法師站樁型,射手技能型,輔助開戰型
1505,Challenger,1,www,2020/12/4 23:55,坦克開戰型,射手技能型,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師站樁型,射手技能型,法師爆發型
1505,Challenger,0,www,2020/12/4 19:22,法師坦克型,射手技能型,法師坦克型,射手技能型,輔助保牌型,鬥士爆發型,坦克開戰型,刺客,射手技能型,輔助開戰型
1505,Challenger,1,www,2020/12/4 18:47,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型,鬥士全能型,刺客,法師坦克型,射手技能型,鬥士爆發型
1505,Challenger,1,www,2020/12/4 05:49,輔助保牌型,鬥士續戰型,法師坦克型,射手強化型,輔助開戰型,法師坦克型,鬥士續戰型,刺客,射手技能型,輔助開戰型
1505,Challenger,1,www,2020/12/3 23:25,坦克開戰型,射手技能型,法師坦克型,射手技能型,輔助開戰型,坦克阻擋型,鬥士爆發型,刺客,射手技能型,坦克開戰型
1505,Challenger,1,www,2020/12/3 19:13,法師站樁型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士續戰型,刺客,法師控制型,法師坦克型,坦克開戰型
1505,Challenger,1,www,2020/12/3 02:26,鬥士全能型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型
1505,Challenger,0,www,2020/12/3 01:55,刺客,鬥士續戰型,法師爆發型,射手技能型,輔助開戰型,鬥士全能型,刺客,法師爆發型,射手技能型,輔助開戰型
1505,Challenger,1,www,2020/12/3 01:09,法師坦克型,射手增益型,射手技能型,射手技能型,鬥士爆發型,法師爆發型,射手技能型,法師坦克型,鬥士全能型,輔助開戰型
1505,Challenger,1,www,2020/12/3 00:30,刺客,鬥士續戰型,刺客,鬥士全能型,輔助開戰型,法師坦克型,射手技能型,法師控制型,射手技能型,坦克阻擋型
1509,Challenger,1,euw,2020/11/8 01:07,法師拉打型,鬥士爆發型,法師控制型,射手技能型,輔助開戰型,坦克開戰型,法師爆發型,鬥士全能型,鬥士全能型,輔助保牌型
1509,Challenger,0,euw,2020/11/8 00:16,鬥士爆發型,刺客,刺客,射手強化型,輔助開戰型,鬥士全能型,法師爆發型,法師拉打型,輔助保牌型,法師爆發型
1509,Grandmaster,0,oce,2020/11/3 17:24,鬥士全能型,坦克開戰型,法師控制型,射手技能型,輔助開戰型,坦克開戰型,法師控制型,鬥士全能型,射手技能型,鬥士爆發型
1509,Grandmaster,0,oce,2020/11/3 16:46,刺客,法師爆發型,鬥士全能型,射手技能型,輔助保牌型,鬥士全能型,刺客,法師爆發型,射手技能型,輔助開戰型
1509,Grandmaster,0,oce,2020/11/3 15:52,鬥士爆發型,刺客,法師爆發型,射手技能型,輔助保牌型,鬥士全能型,刺客,法師控制型,射手技能型,法師爆發型
1509,Grandmaster,0,oce,2020/11/3 15:02,鬥士續戰型,鬥士續戰型,刺客,射手技能型,坦克開戰型,坦克開戰型,鬥士續戰型,法師控制型,射手增益型,鬥士爆發型
1509,Grandmaster,0,oce,2020/11/3 13:55,鬥士全能型,坦克開戰型,法師控制型,射手技能型,輔助開戰型,鬥士爆發型,射手增益型,法師拉打型,射手強化型,輔助開戰型
1509,Grandmaster,0,oce,2020/11/3 13:03,坦克開戰型,射手技能型,法師控制型,射手技能型,刺客,鬥士全能型,法師爆發型,法師控制型,射手增益型,鬥士爆發型
1509,Grandmaster,0,oce,2020/11/3 12:04,鬥士全能型,法師爆發型,法師坦克型,射手技能型,法師爆發型,法師拉打型,鬥士爆發型,鬥士全能型,射手強化型,法師爆發型
1509,Grandmaster,0,oce,2020/11/1 18:18,法師拉打型,刺客,刺客,射手技能型,輔助開戰型,鬥士全能型,刺客,法師拉打型,射手強化型,輔助保牌型
1509,Grandmaster,0,oce,2020/11/1 17:21,坦克開戰型,刺客,射手技能型,射手增益型,鬥士爆發型,鬥士爆發型,法師控制型,法師坦克型,射手技能型,輔助開戰型
1509,Grandmaster,0,oce,2020/11/1 16:29,刺客,射手技能型,法師爆發型,射手技能型,輔助保牌型,鬥士全能型,刺客,輔助保牌型,射手技能型,刺客
1560,Challenger,1,br,2020/12/5 02:53,法師坦克型,刺客,法師拉打型,射手技能型,輔助開戰型,鬥士續戰型,射手增益型,刺客,射手增益型,坦克開戰型
1560,Challenger,0,br,2020/12/3 10:08,法師拉打型,鬥士爆發型,鬥士續戰型,射手技能型,輔助保牌型,鬥士全能型,刺客,法師爆發型,射手強化型,輔助開戰型
1560,Challenger,0,br,2020/12/3 07:48,坦克開戰型,法師爆發型,法師坦克型,射手技能型,輔助保牌型,法師坦克型,鬥士續戰型,法師站樁型,射手技能型,輔助開戰型
1560,Challenger,0,br,2020/12/3 06:57,法師坦克型,鬥士爆發型,射手強化型,射手增益型,坦克開戰型,坦克開戰型,鬥士續戰型,法師控制型,射手增益型,法師爆發型
1560,Challenger,0,br,2020/12/2 22:14,坦克開戰型,射手增益型,法師控制型,射手強化型,輔助開戰型,鬥士全能型,鬥士續戰型,法師拉打型,射手增益型,法師爆發型
1560,Challenger,1,br,2020/12/1 01:39,鬥士續戰型,鬥士續戰型,法師坦克型,射手技能型,輔助保牌型,鬥士全能型,坦克開戰型,刺客,射手技能型,輔助保牌型
1571,Challenger,0,tr,2020/11/6 02:53,坦克開戰型,鬥士爆發型,法師拉打型,射手技能型,輔助開戰型,坦克阻擋型,刺客,法師爆發型,鬥士全能型,輔助保牌型
1571,Challenger,0,tr,2020/11/5 09:51,刺客,射手增益型,法師爆發型,射手技能型,鬥士爆發型,法師坦克型,刺客,刺客,射手增益型,輔助開戰型
1571,Challenger,0,tr,2020/11/5 08:50,鬥士全能型,刺客,刺客,射手增益型,輔助開戰型,鬥士全能型,刺客,法師爆發型,射手技能型,輔助保牌型
1571,Challenger,0,na,2020/11/4 13:08,鬥士續戰型,法師控制型,鬥士全能型,射手增益型,輔助保牌型,鬥士全能型,法師爆發型,法師爆發型,射手強化型,法師控制型
1571,Challenger,0,na,2020/11/4 10:24,鬥士續戰型,鬥士爆發型,刺客,法師站樁型,坦克開戰型,鬥士續戰型,射手技能型,法師坦克型,射手增益型,輔助保牌型
1571,Challenger,0,na,2020/11/4 09:52,法師拉打型,刺客,刺客,射手技能型,鬥士爆發型,鬥士爆發型,鬥士爆發型,坦克開戰型,射手技能型,輔助開戰型
1571,Challenger,0,na,2020/11/4 08:43,法師坦克型,射手技能型,鬥士全能型,射手技能型,法師控制型,鬥士全能型,射手增益型,法師控制型,射手技能型,輔助保牌型
1571,Challenger,0,na,2020/11/4 07:51,鬥士全能型,鬥士爆發型,法師爆發型,射手技能型,輔助開戰型,射手技能型,刺客,刺客,射手技能型,輔助保牌型
1571,Challenger,0,na,2020/11/4 07:06,坦克阻擋型,鬥士續戰型,刺客,鬥士全能型,輔助開戰型,坦克開戰型,法師控制型,刺客,射手技能型,法師爆發型
1571,Challenger,0,na,2020/11/3 13:33,刺客,射手技能型,法師坦克型,射手技能型,輔助開戰型,鬥士全能型,刺客,法師爆發型,輔助保牌型,鬥士爆發型
1571,Challenger,0,tr,2020/11/3 04:13,鬥士全能型,刺客,法師爆發型,射手技能型,坦克阻擋型,射手技能型,鬥士爆發型,法師坦克型,法師坦克型,法師控制型
1571,Challenger,0,tr,2020/11/3 03:22,鬥士全能型,坦克開戰型,法師坦克型,射手增益型,輔助保牌型,坦克開戰型,刺客,法師坦克型,射手技能型,輔助開戰型
1571,Challenger,0,tr,2020/11/2 06:03,射手強化型,法師站樁型,刺客,射手技能型,輔助保牌型,坦克阻擋型,刺客,法師坦克型,射手技能型,輔助保牌型
1571,Challenger,0,tr,2020/11/2 05:06,法師控制型,射手技能型,法師坦克型,射手增益型,射手技能型,鬥士全能型,刺客,法師控制型,射手技能型,輔助保牌型
1571,Challenger,0,tr,2020/11/2 04:38,射手技能型,鬥士爆發型,法師爆發型,射手技能型,輔助保牌型,輔助保牌型,鬥士續戰型,法師爆發型,射手強化型,法師爆發型
1571,Challenger,0,tr,2020/11/2 03:41,鬥士全能型,法師控制型,刺客,射手技能型,輔助保牌型,坦克開戰型,刺客,刺客,射手技能型,輔助保牌型
1571,Challenger,0,tr,2020/10/31 07:56,鬥士全能型,刺客,法師控制型,射手增益型,法師爆發型,射手增益型,刺客,鬥士全能型,射手技能型,坦克阻擋型
1571,Challenger,0,na,2020/10/27 12:13,刺客,鬥士續戰型,法師坦克型,射手技能型,坦克開戰型,射手技能型,射手技能型,法師控制型,射手技能型,輔助保牌型
1571,Challenger,0,na,2020/10/27 11:20,鬥士續戰型,法師控制型,法師坦克型,射手強化型,輔助保牌型,坦克開戰型,射手增益型,刺客,射手增益型,輔助開戰型
1573,Challenger,0,www,2020/11/28 00:41,法師坦克型,刺客,刺客,射手技能型,坦克開戰型,鬥士爆發型,鬥士續戰型,法師站樁型,射手強化型,輔助保牌型
1573,Challenger,0,www,2020/11/28 00:08,鬥士爆發型,射手技能型,法師坦克型,射手技能型,輔助保牌型,刺客,法師控制型,鬥士爆發型,射手技能型,輔助開戰型
1573,Challenger,0,www,2020/11/27 21:37,鬥士全能型,刺客,刺客,射手技能型,法師爆發型,法師坦克型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型
1573,Challenger,0,www,2020/11/27 15:23,坦克開戰型,刺客,刺客,射手強化型,輔助開戰型,鬥士爆發型,射手增益型,法師坦克型,射手技能型,坦克開戰型
1573,Challenger,0,www,2020/11/27 14:46,法師坦克型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型,坦克開戰型,刺客,法師坦克型,射手技能型,輔助開戰型
1573,Challenger,0,www,2020/11/26 23:11,鬥士全能型,坦克開戰型,法師坦克型,射手技能型,輔助開戰型,坦克阻擋型,法師坦克型,法師爆發型,射手技能型,輔助開戰型
1573,Challenger,0,www,2020/11/26 21:19,鬥士爆發型,法師控制型,鬥士全能型,射手技能型,法師坦克型,鬥士全能型,法師控制型,射手技能型,射手技能型,坦克開戰型
1573,Challenger,0,www,2020/11/26 20:26,鬥士全能型,刺客,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,法師拉打型,射手強化型,輔助開戰型
1573,Challenger,0,www,2020/11/26 19:42,坦克開戰型,射手技能型,法師坦克型,射手技能型,法師坦克型,鬥士爆發型,鬥士續戰型,刺客,射手技能型,輔助開戰型
